MonthYear,Time index,Country,StoreID,City,Dept_ID,Dept. Name,HoursOwn,HoursLease,Sales units,Turnover,Customer,Area (m2),Opening hours
10.2016,1,Sweden,29650,Gothenburg,7,Clothing,5205.138,0,227855,1780326,,5647.56,Type A
10.2016,1,Sweden,29650,Gothenburg,8,Household,2303.604,0,58130,290334,,4133.64,Type A
10.2016,1,Sweden,29650,Gothenburg,9,Hardware,2268.987,0,52075,477579,,3303.72,Type A
10.2016,1,Sweden,29650,Gothenburg,14,Non Food,9777.729,0,338060,2548239,,13404.12,Type A
10.2016,1,Sweden,29650,Gothenburg,15,Admin,4773.999,0,245,0,,0,Type A
10.2016,1,Sweden,29650,Gothenburg,12,Checkout,8478.018,0,3684205,13642182,,32547,Type A
10.2016,1,Sweden,29650,Gothenburg,16,Customer Services,3873.957,0,245,0,,0,Type A
10.2016,1,Sweden,29650,Gothenburg,11,Delivery,0,0,70,60,,0,Type A
10.2016,1,Sweden,29650,Gothenburg,17,others,3253.998,0,245,0,,0,Type A
10.2016,1,Sweden,29650,Gothenburg,18,all,49162.434,0,3684205,13642182,,32547,Type A
 - - - - ,,,,,,,,,,,,,
11.2016,2,United Kingdom,88253,London (I),1,Dry,3565.551,0,422280,105693,,978.12,Type A
11.2016,2,United Kingdom,88253,London (I),2,Frozen,1790.643,0,87965,44025,,747.84,Type A
11.2016,2,United Kingdom,88253,London (I),3,other,47.205,0,470325,668343,,939.36,Type A
11.2016,2,United Kingdom,88253,London (I),4,Fish,1768.614,0,314465,521073,,1032.84,Type A
11.2016,2,United Kingdom,88253,London (I),5,Fruits & Vegetables,2083.314,0,191945,437532,,1039.68,Type A
11.2016,2,United Kingdom,88253,London (I),6,Meat,10394.541,0,2379725,7152945,,12840.96,Type A
11.2016,2,United Kingdom,88253,London (I),13,Food,19649.868,0,3866705,10831611,,19197.6,Type A
11.2016,2,United Kingdom,88253,London (I),7,Clothing,5060.376,0,227090,1979838,,8707.32,Type A
11.2016,2,United Kingdom,88253,London (I),8,Household,1542.03,0,123335,9747,,5011.44,Type A
11.2016,2,United Kingdom,88253,London (I),9,Hardware,1998.345,0,57045,449940,,5383.08,Type A
11.2016,2,United Kingdom,88253,London (I),14,Non Food,8600.751,0,407470,3039525,,20914.44,Type A
11.2016,2,United Kingdom,88253,London (I),15,Admin,3726.048,0,0,0,,0,Type A
11.2016,2,United Kingdom,88253,London (I),12,Checkout,6035.946,0,4274175,13871136,,40112.04,Type A
11.2016,2,United Kingdom,88253,London (I),16,Customer Services,3235.116,0,0,0,,0,Type A
11.2016,2,United Kingdom,88253,London (I),11,Delivery,0,0,0,0,,0,Type A
11.2016,2,United Kingdom,88253,London (I),17,others,1916.523,0,0,0,,0,Type A
11.2016,2,United Kingdom,88253,London (I),18,all,43164.252,0,4274175,13871136,,40112.04,Type A
11.2016,2,United Kingdom,38976,Manchester,1,Dry,2879.505,0,809050,2777577,,1381.68,Type A
11.2016,2,United Kingdom,38976,Manchester,2,Frozen,5607.954,0,236310,1303869,,1144.56,Type A
11.2016,2,United Kingdom,38976,Manchester,3,other,47.205,0,1186240,1906353,,1240.32,Type A
11.2016,2,United Kingdom,38976,Manchester,4,Fish,2788.242,0,996890,1758321,,912,Type A
11.2016,2,United Kingdom,38976,Manchester,5,Fruits & Vegetables,8817.894,0,498035,1001031,,1523.04,Type A
11.2016,2,United Kingdom,38976,Manchester,6,Meat,17003.241,0,3948660,13813113,,10022.88,Type A
11.2016,2,United Kingdom,38976,Manchester,13,Food,37144.041,0,7675185,2250264,,16363.56,Type A
11.2016,2,United Kingdom,38976,Manchester,7,Clothing,6168.12,0,487605,3743403,,7152.36,Type A
11.2016,2,United Kingdom,38976,Manchester,8,Household,2231.223,0,129870,664728,,3887.4,Type A
11.2016,2,United Kingdom,38976,Manchester,9,Hardware,2835.447,0,58420,595068,,3894.24,Type A
11.2016,2,United Kingdom,38976,Manchester,14,Non Food,11234.79,0,675895,5003199,,15531.36,Type A
11.2016,2,United Kingdom,38976,Manchester,15,Admin,6954.87,0,5,0,,0,Type A
11.2016,2,United Kingdom,38976,Manchester,12,Checkout,11574.666,0,8351080,27563463,,31894.92,Type A
11.2016,2,United Kingdom,38976,Manchester,16,Customer Services,5705.511,0,5,0,,0,Type A
11.2016,2,United Kingdom,38976,Manchester,11,Delivery,0,0,0,0,,0,Type A
11.2016,2,United Kingdom,38976,Manchester,17,others,2407.455,0,5,0,,0,Type A
11.2016,2,United Kingdom,38976,Manchester,18,all,75021.333,0,8351080,27563463,,31894.92,Type A
11.2016,2,United Kingdom,17647,Liverpool,1,Dry,2202.9,0,601350,2266254,,1078.44,Type A
11.2016,2,United Kingdom,17647,Liverpool,2,Frozen,3209.94,292,162400,892884,,275.88,Type A
11.2016,2,United Kingdom,17647,Liverpool,3,other,47.205,0,899030,1468878,,1007.76,Type A
11.2016,2,United Kingdom,17647,Liverpool,4,Fish,2432.631,182,522385,94092,,953.04,Type A
11.2016,2,United Kingdom,17647,Liverpool,5,Fruits & Vegetables,4377.477,0,331695,641394,,1821.72,Type A
11.2016,2,United Kingdom,17647,Liverpool,6,Meat,16159.845,1068,3391910,12483771,,11981.4,Type A
11.2016,2,United Kingdom,17647,Liverpool,13,Food,28429.998,1542,5908770,18699273,,16858.32,Type A
11.2016,2,United Kingdom,17647,Liverpool,7,Clothing,9003.567,0,388480,3251934,,6641.64,Type A
11.2016,2,United Kingdom,17647,Liverpool,8,Household,1951.14,0,152130,781797,,5373.96,Type A
11.2016,2,United Kingdom,17647,Liverpool,9,Hardware,2907.828,0,62075,594195,,5148.24,Type A
11.2016,2,United Kingdom,17647,Liverpool,14,Non Food,13862.535,0,602685,4627926,,20919,Type A
11.2016,2,United Kingdom,17647,Liverpool,15,Admin,5063.523,0,10,0,,0,Type A
11.2016,2,United Kingdom,17647,Liverpool,12,Checkout,10942.119,616,6511455,23327199,,37777.32,Type A
11.2016,2,United Kingdom,17647,Liverpool,16,Customer Services,4135.158,140,10,0,,0,Type A
11.2016,2,United Kingdom,17647,Liverpool,11,Delivery,0,0,7370,54708,,0,Type A
11.2016,2,United Kingdom,17647,Liverpool,17,others,2939.298,16,10,0,,0,Type A
11.2016,2,United Kingdom,17647,Liverpool,18,all,65372.631,2314,6511455,23327199,,37777.32,Type A
11.2016,2,United Kingdom,22117,Birmingham,1,Dry,2184.018,0,398050,1358127,,914.28,Type A
11.2016,2,United Kingdom,22117,Birmingham,2,Frozen,1176.978,0,62795,363033,,971.28,Type A
11.2016,2,United Kingdom,22117,Birmingham,3,other,47.205,0,399420,555858,,843.6,Type A
11.2016,2,United Kingdom,22117,Birmingham,4,Fish,1642.734,0,300250,495738,,574.56,Type A
11.2016,2,United Kingdom,22117,Birmingham,5,Fruits & Vegetables,2369.691,0,153250,304164,,446.88,Type A
11.2016,2,United Kingdom,22117,Birmingham,6,Meat,6740.874,0,1428665,4032216,,7191.12,Type A
11.2016,2,United Kingdom,22117,Birmingham,13,Food,14161.5,0,2742430,7109136,,11454.72,Type A
11.2016,2,United Kingdom,22117,Birmingham,7,Clothing,3996.69,0,193550,1756836,,6887.88,Type A
11.2016,2,United Kingdom,22117,Birmingham,8,Household,1708.821,0,103115,584658,,3898.8,Type A
11.2016,2,United Kingdom,22117,Birmingham,9,Hardware,2023.521,0,45540,393369,,5807.16,Type A
11.2016,2,United Kingdom,22117,Birmingham,14,Non Food,7729.032,0,342205,2734863,,16183.44,Type A
11.2016,2,United Kingdom,22117,Birmingham,15,Admin,3726.048,0,15,0,,0,Type A
11.2016,2,United Kingdom,22117,Birmingham,12,Checkout,3958.926,0,3084635,9843999,,27638.16,Type A
11.2016,2,United Kingdom,22117,Birmingham,16,Customer Services,3040.002,0,15,0,,0,Type A
11.2016,2,United Kingdom,22117,Birmingham,11,Delivery,6917.106,0,967405,2938890,,0,Type A
11.2016,2,United Kingdom,22117,Birmingham,17,others,31.47,0,15,0,,0,Type A
11.2016,2,United Kingdom,22117,Birmingham,18,all,39564.084,0,3084635,9843999,,27638.16,Type A
11.2016,2,United Kingdom,73949,Leicester,1,Dry,3301.203,266,631160,2331489,,816.24,Type B
11.2016,2,United Kingdom,73949,Leicester,2,Frozen,3030.561,0,190820,1149777,,556.32,Type B
11.2016,2,United Kingdom,73949,Leicester,3,other,47.205,0,798430,1247487,,893.76,Type B
11.2016,2,United Kingdom,73949,Leicester,4,Fish,1790.643,0,517700,929937,,991.8,Type B
11.2016,2,United Kingdom,73949,Leicester,5,Fruits & Vegetables,1756.026,0,209095,509823,,905.16,Type B
11.2016,2,United Kingdom,73949,Leicester,6,Meat,11338.641,0,2410850,10916163,,9623.88,Type B
11.2016,2,United Kingdom,73949,Leicester,13,Food,21264.279,266,4758055,17084676,,15850.56,Type B
11.2016,2,United Kingdom,73949,Leicester,7,Clothing,5438.016,0,302210,2430549,,6598.32,Type B
11.2016,2,United Kingdom,73949,Leicester,8,Household,1271.388,0,114380,596892,,4598.76,Type B
11.2016,2,United Kingdom,73949,Leicester,9,Hardware,1167.537,0,62260,578535,,5709.12,Type B
11.2016,2,United Kingdom,73949,Leicester,14,Non Food,7876.941,0,478850,305976,,20077.68,Type B
11.2016,2,United Kingdom,73949,Leicester,15,Admin,4314.537,0,20,0,,0,Type B
11.2016,2,United Kingdom,73949,Leicester,12,Checkout,9884.727,138,5236905,20690652,,35928.24,Type B
11.2016,2,United Kingdom,73949,Leicester,16,Customer Services,3021.12,0,20,0,,0,Type B
11.2016,2,United Kingdom,73949,Leicester,11,Delivery,3653.667,0,466430,1809729,,0,Type B
11.2016,2,United Kingdom,73949,Leicester,17,others,2429.484,0,20,0,,0,Type B
11.2016,2,United Kingdom,73949,Leicester,18,all,52444.755,404,5236905,20690652,,35928.24,Type B
11.2016,2,United Kingdom,18808,London (II),1,Dry,3279.174,0,547020,2079198,,850.44,Type B
11.2016,2,United Kingdom,18808,London (II),2,Frozen,2316.192,0,129830,694461,,544.92,Type B
11.2016,2,United Kingdom,18808,London (II),3,other,47.205,0,550225,849963,,1155.96,Type B
11.2016,2,United Kingdom,18808,London (II),4,Fish,2341.368,0,445935,769035,,750.12,Type B
11.2016,2,United Kingdom,18808,London (II),5,Fruits & Vegetables,2268.987,76,179880,384651,,946.2,Type B
11.2016,2,United Kingdom,18808,London (II),6,Meat,7961.91,216,1991725,7048863,,8734.68,Type B
11.2016,2,United Kingdom,18808,London (II),13,Food,18214.836,292,3844615,11826171,,13116.84,Type B
11.2016,2,United Kingdom,18808,London (II),7,Clothing,4390.065,0,268135,2119875,,6568.68,Type B
11.2016,2,United Kingdom,18808,London (II),8,Household,1315.446,0,114320,6711,,5239.44,Type B
11.2016,2,United Kingdom,18808,London (II),9,Hardware,2250.105,0,63205,510276,,6203.88,Type B
11.2016,2,United Kingdom,18808,London (II),14,Non Food,7955.616,0,445660,3236862,,20396.88,Type B
11.2016,2,United Kingdom,18808,London (II),15,Admin,4182.363,0,25,0,,0,Type B
11.2016,2,United Kingdom,18808,London (II),12,Checkout,6681.081,0,4290275,15063033,,33513.72,Type B
11.2016,2,United Kingdom,18808,London (II),16,Customer Services,2552.217,0,25,0,,0,Type B
11.2016,2,United Kingdom,18808,London (II),11,Delivery,7555.947,0,1094540,2487387,,0,Type B
11.2016,2,United Kingdom,18808,London (II),17,others,2284.722,0,25,0,,0,Type B
11.2016,2,United Kingdom,18808,London (II),18,all,49426.782,292,4290275,15063033,,33513.72,Type B
11.2016,2,Poland,71991,Warsaw (I),1,Dry,2187.165,0,452920,1573332,,663.48,Type A
11.2016,2,Poland,71991,Warsaw (I),2,Frozen,786.75,0,64155,348819,,385.32,Type A
11.2016,2,Poland,71991,Warsaw (I),3,other,47.205,0,364255,588807,,807.12,Type A
11.2016,2,Poland,71991,Warsaw (I),4,Fish,1853.583,0,269545,505983,,560.88,Type A
11.2016,2,Poland,71991,Warsaw (I),5,Fruits & Vegetables,2206.047,0,149745,295755,,843.6,Type A
11.2016,2,Poland,71991,Warsaw (I),6,Meat,5815.656,0,1523175,4195782,,7964.04,Type A
11.2016,2,Poland,71991,Warsaw (I),13,Food,12896.406,0,2823795,7508478,,12907.08,Type A
11.2016,2,Poland,71991,Warsaw (I),7,Clothing,4862.115,0,191935,198303,,4493.88,Type A
11.2016,2,Poland,71991,Warsaw (I),8,Household,1825.26,0,100695,573717,,3659.4,Type A
11.2016,2,Poland,71991,Warsaw (I),9,Hardware,1343.769,0,60040,520962,,3369.84,Type A
11.2016,2,Poland,71991,Warsaw (I),14,Non Food,8031.144,0,352670,3078282,,12993.72,Type A
11.2016,2,Poland,71991,Warsaw (I),15,Admin,4440.417,0,30,0,,0,Type A
11.2016,2,Poland,71991,Warsaw (I),12,Checkout,3461.7,0,3176465,1058670,,25900.8,Type A
11.2016,2,Poland,71991,Warsaw (I),16,Customer Services,2272.134,0,30,0,,0,Type A
11.2016,2,Poland,71991,Warsaw (I),11,Delivery,5957.271,0,639185,2159751,,0,Type A
11.2016,2,Poland,71991,Warsaw (I),17,others,2026.668,0,30,0,,0,Type A
11.2016,2,Poland,71991,Warsaw (I),18,all,39085.74,0,3176465,1058670,,25900.8,Type A
11.2016,2,Poland,86208,Warsaw (II),1,Dry,1913.376,0,360125,1389000,,798,Type B
11.2016,2,Poland,86208,Warsaw (II),2,Frozen,1626.999,0,92660,512937,,690.84,Type B
11.2016,2,Poland,86208,Warsaw (II),3,other,47.205,0,430490,62700,,807.12,Type B
11.2016,2,Poland,86208,Warsaw (II),4,Fish,1988.904,40,281635,483450,,711.36,Type B
11.2016,2,Poland,86208,Warsaw (II),5,Fruits & Vegetables,833.955,0,146410,310773,,948.48,Type B
11.2016,2,Poland,86208,Warsaw (II),6,Meat,6901.371,0,1195080,4326708,,8404.08,Type B
11.2016,2,Poland,86208,Warsaw (II),13,Food,13311.81,40,2506400,7649928,,14163.36,Type B
11.2016,2,Poland,86208,Warsaw (II),7,Clothing,3480.582,0,186190,1747554,,5672.64,Type B
11.2016,2,Poland,86208,Warsaw (II),8,Household,1025.922,0,96835,496398,,3942.12,Type B
11.2016,2,Poland,86208,Warsaw (II),9,Hardware,1255.653,0,50245,423297,,4249.92,Type B
11.2016,2,Poland,86208,Warsaw (II),14,Non Food,5762.157,0,333270,2667249,,13983.24,Type B
11.2016,2,Poland,86208,Warsaw (II),15,Admin,1935.405,0,35,0,,0,Type B
11.2016,2,Poland,86208,Warsaw (II),12,Checkout,6501.702,320,2839670,10317177,,28146.6,Type B
11.2016,2,Poland,86208,Warsaw (II),16,Customer Services,2398.014,0,35,0,,0,Type B
11.2016,2,Poland,86208,Warsaw (II),11,Delivery,840.249,0,244100,706632,,0,Type B
11.2016,2,Poland,86208,Warsaw (II),17,others,31.47,312,35,0,,0,Type B
11.2016,2,Poland,86208,Warsaw (II),18,all,30780.807,672,2839670,10317177,,28146.6,Type B
11.2016,2,Poland,23623,Poznan,1,Dry,2341.368,0,488095,2110974,,848.16,Type A
11.2016,2,Poland,23623,Poznan,2,Frozen,2086.461,0,114720,535002,,622.44,Type A
11.2016,2,Poland,23623,Poznan,3,other,47.205,0,568530,847878,,1016.88,Type A
11.2016,2,Poland,23623,Poznan,4,Fish,1359.504,0,339815,559593,,1073.88,Type A
11.2016,2,Poland,23623,Poznan,5,Fruits & Vegetables,2026.668,0,227215,450369,,971.28,Type A
11.2016,2,Poland,23623,Poznan,6,Meat,8065.761,0,2087210,9106347,,9113.16,Type A
11.2016,2,Poland,23623,Poznan,13,Food,15926.967,0,3825585,13610163,,15891.6,Type A
11.2016,2,Poland,23623,Poznan,7,Clothing,2646.627,0,249370,1658391,,6338.4,Type A
11.2016,2,Poland,23623,Poznan,8,Household,1671.057,0,94725,461775,,4033.32,Type A
11.2016,2,Poland,23623,Poznan,9,Hardware,1516.854,0,48905,418224,,4158.72,Type A
11.2016,2,Poland,23623,Poznan,14,Non Food,5834.538,0,393000,2538390,,14792.64,Type A
11.2016,2,Poland,23623,Poznan,15,Admin,3707.166,0,40,0,,0,Type A
11.2016,2,Poland,23623,Poznan,12,Checkout,6312.882,0,4218585,16148553,,30684.24,Type A
11.2016,2,Poland,23623,Poznan,16,Customer Services,1922.817,0,40,0,,0,Type A
11.2016,2,Poland,23623,Poznan,11,Delivery,371.346,0,0,0,,0,Type A
11.2016,2,Poland,23623,Poznan,17,others,1523.148,0,40,0,,0,Type A
11.2016,2,Poland,23623,Poznan,18,all,35598.864,0,4218585,16148553,,30684.24,Type A
11.2016,2,Poland,19769,Krakow,1,Dry,2089.608,0,556970,2145954,,1060.2,Type A
11.2016,2,Poland,19769,Krakow,2,Frozen,2051.844,0,114320,632301,,816.24,Type A
11.2016,2,Poland,19769,Krakow,3,other,47.205,0,599030,782250,,836.76,Type A
11.2016,2,Poland,19769,Krakow,4,Fish,1258.8,0,374285,637089,,957.6,Type A
11.2016,2,Poland,19769,Krakow,5,Fruits & Vegetables,3225.675,0,273080,526146,,1265.4,Type A
11.2016,2,Poland,19769,Krakow,6,Meat,9217.563,322,2158000,9756636,,8173.8,Type A
11.2016,2,Poland,19769,Krakow,13,Food,17890.695,322,4075685,14480376,,15219,Type A
11.2016,2,Poland,19769,Krakow,7,Clothing,4509.651,0,240910,2134635,,5864.16,Type A
11.2016,2,Poland,19769,Krakow,8,Household,1859.877,0,104610,557730,,2601.48,Type A
11.2016,2,Poland,19769,Krakow,9,Hardware,1630.146,0,41275,365181,,2172.84,Type A
11.2016,2,Poland,19769,Krakow,14,Non Food,7999.674,0,386795,3057546,,10684.08,Type A
11.2016,2,Poland,19769,Krakow,15,Admin,4865.262,0,45,0,,0,Type A
11.2016,2,Poland,19769,Krakow,12,Checkout,5866.008,0,4462480,17537922,,25903.08,Type A
11.2016,2,Poland,19769,Krakow,16,Customer Services,3219.381,0,45,0,,0,Type A
11.2016,2,Poland,19769,Krakow,11,Delivery,3099.795,0,471110,1384155,,0,Type A
11.2016,2,Poland,19769,Krakow,17,others,1787.496,0,45,0,,0,Type A
11.2016,2,Poland,19769,Krakow,18,all,44728.311,322,4462480,17537922,,25903.08,Type A
11.2016,2,The Netherlands,15552,Amsterdam,1,Dry,3276.027,0,405145,1675698,,848.16,Type A
11.2016,2,The Netherlands,15552,Amsterdam,2,Frozen,1261.947,0,93310,483927,,611.04,Type A
11.2016,2,The Netherlands,15552,Amsterdam,3,other,47.205,0,428795,613704,,736.44,Type A
11.2016,2,The Netherlands,15552,Amsterdam,4,Fish,1686.792,0,231625,428895,,939.36,Type A
11.2016,2,The Netherlands,15552,Amsterdam,5,Fruits & Vegetables,2121.078,0,201815,367386,,1183.32,Type A
11.2016,2,The Netherlands,15552,Amsterdam,6,Meat,8122.407,0,2092370,11367456,,9530.4,Type A
11.2016,2,The Netherlands,15552,Amsterdam,13,Food,16515.456,0,3453060,14937066,,14785.8,Type A
11.2016,2,The Netherlands,15552,Amsterdam,7,Clothing,2863.77,0,199380,1557021,,5959.92,Type A
11.2016,2,The Netherlands,15552,Amsterdam,8,Household,1793.79,0,72095,412164,,3978.6,Type A
11.2016,2,The Netherlands,15552,Amsterdam,9,Hardware,1992.051,0,34860,252984,,2079.36,Type A
11.2016,2,The Netherlands,15552,Amsterdam,14,Non Food,6649.611,0,306335,2222169,,12626.64,Type A
11.2016,2,The Netherlands,15552,Amsterdam,15,Admin,4563.15,0,50,0,,0,Type A
11.2016,2,The Netherlands,15552,Amsterdam,12,Checkout,5976.153,0,3759395,17159235,,27412.44,Type A
11.2016,2,The Netherlands,15552,Amsterdam,16,Customer Services,2854.329,0,50,0,,0,Type A
11.2016,2,The Netherlands,15552,Amsterdam,11,Delivery,0,0,320,5223,,0,Type A
11.2016,2,The Netherlands,15552,Amsterdam,17,others,31.47,0,50,0,,0,Type A
11.2016,2,The Netherlands,15552,Amsterdam,18,all,36590.169,0,3759395,17159235,,27412.44,Type A
11.2016,2,The Netherlands,95434,Den Haag,1,Dry,2643.48,0,724355,2668695,,818.52,Type B
11.2016,2,The Netherlands,95434,Den Haag,2,Frozen,2407.455,0,94120,504240,,551.76,Type B
11.2016,2,The Netherlands,95434,Den Haag,3,other,47.205,0,676305,1247571,,941.64,Type B
11.2016,2,The Netherlands,95434,Den Haag,4,Fish,783.603,0,403425,749814,,608.76,Type B
11.2016,2,The Netherlands,95434,Den Haag,5,Fruits & Vegetables,1661.616,0,230060,524580,,891.48,Type B
11.2016,2,The Netherlands,95434,Den Haag,6,Meat,8383.608,0,2252980,9874353,,8080.32,Type B
11.2016,2,The Netherlands,95434,Den Haag,13,Food,15926.967,0,4381245,15569253,,12685.92,Type B
11.2016,2,The Netherlands,95434,Den Haag,7,Clothing,6662.199,0,301305,2475900,,5877.84,Type B
11.2016,2,The Netherlands,95434,Den Haag,8,Household,2095.902,0,99390,559047,,3821.28,Type B
11.2016,2,The Netherlands,95434,Den Haag,9,Hardware,2102.196,0,64170,581217,,4715.04,Type B
11.2016,2,The Netherlands,95434,Den Haag,14,Non Food,10860.297,0,464865,3616164,,15964.56,Type B
11.2016,2,The Netherlands,95434,Den Haag,15,Admin,5195.697,0,55,0,,0,Type B
11.2016,2,The Netherlands,95434,Den Haag,12,Checkout,6841.578,0,4846110,19185417,,28650.48,Type B
11.2016,2,The Netherlands,95434,Den Haag,16,Customer Services,5201.991,0,55,0,,0,Type B
11.2016,2,The Netherlands,95434,Den Haag,11,Delivery,4890.438,0,508920,1683852,,0,Type B
11.2016,2,The Netherlands,95434,Den Haag,17,others,1863.024,0,55,0,,0,Type B
11.2016,2,The Netherlands,95434,Den Haag,18,all,50779.992,0,4846110,19185417,,28650.48,Type B
11.2016,2,The Netherlands,93033,Rotterdam,1,Dry,2294.163,0,445605,1853094,,943.92,Type A
11.2016,2,The Netherlands,93033,Rotterdam,2,Frozen,1620.705,0,84060,453924,,670.32,Type A
11.2016,2,The Netherlands,93033,Rotterdam,3,other,47.205,0,396200,576843,,900.6,Type A
11.2016,2,The Netherlands,93033,Rotterdam,4,Fish,887.454,0,257805,491481,,857.28,Type A
11.2016,2,The Netherlands,93033,Rotterdam,5,Fruits & Vegetables,1863.024,0,198730,379539,,1260.84,Type A
11.2016,2,The Netherlands,93033,Rotterdam,6,Meat,9337.149,0,2025485,897003,,12218.52,Type A
11.2016,2,The Netherlands,93033,Rotterdam,13,Food,16049.7,0,3407885,12725484,,19199.88,Type A
11.2016,2,The Netherlands,93033,Rotterdam,7,Clothing,3889.692,0,207040,1812180,,7496.64,Type A
11.2016,2,The Netherlands,93033,Rotterdam,8,Household,1334.328,0,98870,465645,,4532.64,Type A
11.2016,2,The Netherlands,93033,Rotterdam,9,Hardware,1759.173,0,57645,436365,,4694.52,Type A
11.2016,2,The Netherlands,93033,Rotterdam,14,Non Food,6983.193,0,363555,2714190,,16662.24,Type A
11.2016,2,The Netherlands,93033,Rotterdam,15,Admin,4314.537,0,60,0,,0,Type A
11.2016,2,The Netherlands,93033,Rotterdam,12,Checkout,6080.004,0,3771440,15439674,,35862.12,Type A
11.2016,2,The Netherlands,93033,Rotterdam,16,Customer Services,2001.492,0,60,0,,0,Type A
11.2016,2,The Netherlands,93033,Rotterdam,11,Delivery,2161.989,0,373055,1423773,,0,Type A
11.2016,2,The Netherlands,93033,Rotterdam,17,others,31.47,0,60,0,,0,Type A
11.2016,2,The Netherlands,93033,Rotterdam,18,all,37622.385,0,3771440,15439674,,35862.12,Type A
11.2016,2,The Netherlands,85321,Groningen,1,Dry,2580.54,0,411440,1517463,,775.2,Type A
11.2016,2,The Netherlands,85321,Groningen,2,Frozen,1340.622,0,70405,402147,,613.32,Type A
11.2016,2,The Netherlands,85321,Groningen,3,other,47.205,0,397160,617613,,1026,Type A
11.2016,2,The Netherlands,85321,Groningen,4,Fish,324.141,0,254695,449349,,718.2,Type A
11.2016,2,The Netherlands,85321,Groningen,5,Fruits & Vegetables,2161.989,0,184925,335328,,1078.44,Type A
11.2016,2,The Netherlands,85321,Groningen,6,Meat,5094.993,0,1816750,7870776,,8477.04,Type A
